ID,Nombre Formateado,Categoría Calificación,Década,Puntuación Ajustada,Fecha Procesamiento
1129,star-wars,Regular,NaNs,NaN,2025-03-13
1130,coco,Regular,NaNs,NaN,2025-03-13
1131,inception,Buena,NaNs,NaN,2025-03-13
1132,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1133,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1134,titanic,Buena,NaNs,NaN,2025-03-13
1135,parasite,Regular,NaNs,NaN,2025-03-13
1136,pulp-fiction,Buena,NaNs,NaN,2025-03-13
1137,the-lord-of-the-rings,Buena,NaNs,NaN,2025-03-13
1138,mad-max:-fury-road,Buena,NaNs,NaN,2025-03-13
1139,braveheart,Regular,NaNs,NaN,2025-03-13
1140,star-wars,Mala,NaNs,NaN,2025-03-13
1141,schindler's-list,Regular,NaNs,NaN,2025-03-13
1142,finding-nemo,Regular,NaNs,NaN,2025-03-13
1143,the-revenant,Buena,NaNs,NaN,2025-03-13
1144,the-silence-of-the-lambs,Mala,NaNs,NaN,2025-03-13
1145,titanic,Buena,NaNs,NaN,2025-03-13
1146,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
1147,pulp-fiction,Mala,NaNs,NaN,2025-03-13
1148,star-wars,Buena,NaNs,NaN,2025-03-13
1149,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
1150,the-lord-of-the-rings,Buena,NaNs,NaN,2025-03-13
1151,braveheart,Buena,NaNs,NaN,2025-03-13
1152,spider-man:-no-way-home,Buena,NaNs,NaN,2025-03-13
1153,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
1154,braveheart,Mala,NaNs,NaN,2025-03-13
1155,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1156,interstellar,Mala,NaNs,NaN,2025-03-13
1157,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1158,the-silence-of-the-lambs,Buena,NaNs,NaN,2025-03-13
1159,titanic,Regular,NaNs,NaN,2025-03-13
1160,django-unchained,Buena,NaNs,NaN,2025-03-13
1161,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
1162,parasite,Buena,NaNs,NaN,2025-03-13
1163,the-grand-budapest-hotel,Regular,NaNs,NaN,2025-03-13
1164,star-wars,Mala,NaNs,NaN,2025-03-13
1165,jurassic-park,Buena,NaNs,NaN,2025-03-13
1166,star-wars,Mala,NaNs,NaN,2025-03-13
1167,the-matrix,Mala,NaNs,NaN,2025-03-13
1168,gladiator,Mala,NaNs,NaN,2025-03-13
1169,star-wars,Buena,NaNs,NaN,2025-03-13
1170,whiplash,Mala,NaNs,NaN,2025-03-13
1171,parasite,Buena,NaNs,NaN,2025-03-13
1172,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1173,the-grand-budapest-hotel,Buena,NaNs,NaN,2025-03-13
1174,the-lion-king,Mala,NaNs,NaN,2025-03-13
1175,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1176,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
1177,avengers:-endgame,Buena,NaNs,NaN,2025-03-13
1178,coco,Regular,NaNs,NaN,2025-03-13
1179,the-grand-budapest-hotel,Regular,NaNs,NaN,2025-03-13
1180,toy-story,Regular,NaNs,NaN,2025-03-13
1181,spider-man:-no-way-home,Buena,NaNs,NaN,2025-03-13
1182,forrest-gump,Regular,NaNs,NaN,2025-03-13
1183,toy-story,Buena,NaNs,NaN,2025-03-13
1184,schindler's-list,Regular,NaNs,NaN,2025-03-13
1185,interstellar,Regular,NaNs,NaN,2025-03-13
1186,toy-story,Mala,NaNs,NaN,2025-03-13
1187,the-silence-of-the-lambs,Regular,NaNs,NaN,2025-03-13
1188,forrest-gump,Regular,NaNs,NaN,2025-03-13
1189,fight-club,Mala,NaNs,NaN,2025-03-13
1190,coco,Buena,NaNs,NaN,2025-03-13
1191,the-grand-budapest-hotel,Buena,NaNs,NaN,2025-03-13
1192,star-wars,Buena,NaNs,NaN,2025-03-13
1193,the-silence-of-the-lambs,Regular,NaNs,NaN,2025-03-13
1194,toy-story,Regular,NaNs,NaN,2025-03-13
1195,the-matrix,Buena,NaNs,NaN,2025-03-13
1196,finding-nemo,Regular,NaNs,NaN,2025-03-13
1197,titanic,Regular,NaNs,NaN,2025-03-13
1198,the-dark-knight,Mala,NaNs,NaN,2025-03-13
1199,parasite,Regular,NaNs,NaN,2025-03-13
1200,forrest-gump,Mala,NaNs,NaN,2025-03-13
1201,gladiator,Buena,NaNs,NaN,2025-03-13
1202,titanic,Buena,NaNs,NaN,2025-03-13
1203,braveheart,Mala,NaNs,NaN,2025-03-13
1204,django-unchained,Mala,NaNs,NaN,2025-03-13
1205,finding-nemo,Regular,NaNs,NaN,2025-03-13
1206,coco,Mala,NaNs,NaN,2025-03-13
1207,gladiator,Regular,NaNs,NaN,2025-03-13
1208,titanic,Buena,NaNs,NaN,2025-03-13
1209,the-revenant,Mala,NaNs,NaN,2025-03-13
1210,inception,Buena,NaNs,NaN,2025-03-13
1211,toy-story,Regular,NaNs,NaN,2025-03-13
1212,avengers:-endgame,Regular,NaNs,NaN,2025-03-13
1213,inception,Mala,NaNs,NaN,2025-03-13
1214,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
1215,the-social-network,Regular,NaNs,NaN,2025-03-13
1216,the-dark-knight,Mala,NaNs,NaN,2025-03-13
1217,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
1218,django-unchained,Buena,NaNs,NaN,2025-03-13
1219,forrest-gump,Mala,NaNs,NaN,2025-03-13
1220,django-unchained,Buena,NaNs,NaN,2025-03-13
1221,gladiator,Regular,NaNs,NaN,2025-03-13
1222,pulp-fiction,Regular,NaNs,NaN,2025-03-13
1223,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
1224,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1225,jurassic-park,Mala,NaNs,NaN,2025-03-13
1226,the-revenant,Mala,NaNs,NaN,2025-03-13
1227,parasite,Mala,NaNs,NaN,2025-03-13
1228,spider-man:-no-way-home,Buena,NaNs,NaN,2025-03-13
1229,avengers:-endgame,Buena,NaNs,NaN,2025-03-13
1230,gladiator,Mala,NaNs,NaN,2025-03-13
1231,inception,Regular,NaNs,NaN,2025-03-13
1232,spider-man:-no-way-home,Mala,NaNs,NaN,2025-03-13
1233,pulp-fiction,Regular,NaNs,NaN,2025-03-13
1234,whiplash,Buena,NaNs,NaN,2025-03-13
1235,star-wars,Buena,NaNs,NaN,2025-03-13
1236,mad-max:-fury-road,Buena,NaNs,NaN,2025-03-13
1237,the-shawshank-redemption,Regular,NaNs,NaN,2025-03-13
1238,finding-nemo,Mala,NaNs,NaN,2025-03-13
1239,the-shawshank-redemption,Regular,NaNs,NaN,2025-03-13
1240,whiplash,Regular,NaNs,NaN,2025-03-13
1241,coco,Regular,NaNs,NaN,2025-03-13
1242,pulp-fiction,Buena,NaNs,NaN,2025-03-13
1243,fight-club,Buena,NaNs,NaN,2025-03-13
1244,the-matrix,Mala,NaNs,NaN,2025-03-13
1245,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1246,the-revenant,Buena,NaNs,NaN,2025-03-13
1247,jurassic-park,Mala,NaNs,NaN,2025-03-13
1248,spider-man:-no-way-home,Buena,NaNs,NaN,2025-03-13
1249,the-social-network,Regular,NaNs,NaN,2025-03-13
1250,braveheart,Regular,NaNs,NaN,2025-03-13
1251,finding-nemo,Mala,NaNs,NaN,2025-03-13
1252,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
1253,the-dark-knight,Buena,NaNs,NaN,2025-03-13
1254,finding-nemo,Regular,NaNs,NaN,2025-03-13
1255,schindler's-list,Buena,NaNs,NaN,2025-03-13
1256,the-dark-knight,Buena,NaNs,NaN,2025-03-13
1257,the-lord-of-the-rings,Buena,NaNs,NaN,2025-03-13
1258,titanic,Mala,NaNs,NaN,2025-03-13
1259,coco,Regular,NaNs,NaN,2025-03-13
1260,schindler's-list,Mala,NaNs,NaN,2025-03-13
1261,jurassic-park,Mala,NaNs,NaN,2025-03-13
1262,titanic,Regular,NaNs,NaN,2025-03-13
1263,the-social-network,Buena,NaNs,NaN,2025-03-13
1264,schindler's-list,Regular,NaNs,NaN,2025-03-13
1265,the-dark-knight,Mala,NaNs,NaN,2025-03-13
1266,inception,Buena,NaNs,NaN,2025-03-13
1267,spider-man:-no-way-home,Mala,NaNs,NaN,2025-03-13
1268,titanic,Buena,NaNs,NaN,2025-03-13
1269,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1270,the-revenant,Regular,NaNs,NaN,2025-03-13
1271,finding-nemo,Mala,NaNs,NaN,2025-03-13
1272,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
1273,the-shawshank-redemption,Regular,NaNs,NaN,2025-03-13
1274,pulp-fiction,Mala,NaNs,NaN,2025-03-13
1275,the-social-network,Mala,NaNs,NaN,2025-03-13
1276,the-social-network,Buena,NaNs,NaN,2025-03-13
1277,the-social-network,Buena,NaNs,NaN,2025-03-13
1278,titanic,Buena,NaNs,NaN,2025-03-13
1279,coco,Mala,NaNs,NaN,2025-03-13
1280,braveheart,Mala,NaNs,NaN,2025-03-13
1281,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1282,the-silence-of-the-lambs,Mala,NaNs,NaN,2025-03-13
1283,the-social-network,Regular,NaNs,NaN,2025-03-13
1284,toy-story,Buena,NaNs,NaN,2025-03-13
1285,whiplash,Regular,NaNs,NaN,2025-03-13
1286,fight-club,Mala,NaNs,NaN,2025-03-13
1287,coco,Mala,NaNs,NaN,2025-03-13
1288,toy-story,Mala,NaNs,NaN,2025-03-13
1289,inception,Mala,NaNs,NaN,2025-03-13
1290,forrest-gump,Regular,NaNs,NaN,2025-03-13
1291,the-godfather,Buena,NaNs,NaN,2025-03-13
1292,toy-story,Mala,NaNs,NaN,2025-03-13
1293,the-dark-knight,Regular,NaNs,NaN,2025-03-13
1294,toy-story,Mala,NaNs,NaN,2025-03-13
1295,braveheart,Buena,NaNs,NaN,2025-03-13
1296,the-godfather,Regular,NaNs,NaN,2025-03-13
1297,the-godfather,Mala,NaNs,NaN,2025-03-13
1298,jurassic-park,Regular,NaNs,NaN,2025-03-13
1299,parasite,Buena,NaNs,NaN,2025-03-13
1300,the-matrix,Buena,NaNs,NaN,2025-03-13
1301,finding-nemo,Regular,NaNs,NaN,2025-03-13
1302,the-matrix,Mala,NaNs,NaN,2025-03-13
1303,spider-man:-no-way-home,Buena,NaNs,NaN,2025-03-13
1304,finding-nemo,Mala,NaNs,NaN,2025-03-13
1305,the-matrix,Buena,NaNs,NaN,2025-03-13
1306,parasite,Mala,NaNs,NaN,2025-03-13
1307,the-godfather,Mala,NaNs,NaN,2025-03-13
1308,parasite,Buena,NaNs,NaN,2025-03-13
1309,schindler's-list,Mala,NaNs,NaN,2025-03-13
1310,mad-max:-fury-road,Buena,NaNs,NaN,2025-03-13
1311,avengers:-endgame,Regular,NaNs,NaN,2025-03-13
1312,star-wars,Mala,NaNs,NaN,2025-03-13
1313,toy-story,Buena,NaNs,NaN,2025-03-13
1314,the-matrix,Mala,NaNs,NaN,2025-03-13
1315,pulp-fiction,Buena,NaNs,NaN,2025-03-13
1316,the-dark-knight,Buena,NaNs,NaN,2025-03-13
1317,inception,Regular,NaNs,NaN,2025-03-13
1318,toy-story,Regular,NaNs,NaN,2025-03-13
1319,spider-man:-no-way-home,Mala,NaNs,NaN,2025-03-13
1320,spider-man:-no-way-home,Mala,NaNs,NaN,2025-03-13
1321,braveheart,Regular,NaNs,NaN,2025-03-13
1322,fight-club,Mala,NaNs,NaN,2025-03-13
1323,jurassic-park,Mala,NaNs,NaN,2025-03-13
1324,titanic,Mala,NaNs,NaN,2025-03-13
1325,gladiator,Mala,NaNs,NaN,2025-03-13
1326,fight-club,Buena,NaNs,NaN,2025-03-13
1327,toy-story,Buena,NaNs,NaN,2025-03-13
1328,the-silence-of-the-lambs,Buena,NaNs,NaN,2025-03-13
1329,parasite,Buena,NaNs,NaN,2025-03-13
1330,the-matrix,Buena,NaNs,NaN,2025-03-13
1331,finding-nemo,Regular,NaNs,NaN,2025-03-13
1332,the-lion-king,Mala,NaNs,NaN,2025-03-13
1333,spider-man:-no-way-home,Buena,NaNs,NaN,2025-03-13
1334,pulp-fiction,Mala,NaNs,NaN,2025-03-13
1335,schindler's-list,Buena,NaNs,NaN,2025-03-13
1336,the-silence-of-the-lambs,Buena,NaNs,NaN,2025-03-13
1337,the-godfather,Regular,NaNs,NaN,2025-03-13
1338,gladiator,Mala,NaNs,NaN,2025-03-13
1339,braveheart,Mala,NaNs,NaN,2025-03-13
1340,django-unchained,Regular,NaNs,NaN,2025-03-13
1341,finding-nemo,Mala,NaNs,NaN,2025-03-13
1342,fight-club,Buena,NaNs,NaN,2025-03-13
1343,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
1344,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1345,jurassic-park,Mala,NaNs,NaN,2025-03-13
1346,schindler's-list,Mala,NaNs,NaN,2025-03-13
1347,inception,Buena,NaNs,NaN,2025-03-13
1348,toy-story,Regular,NaNs,NaN,2025-03-13
1349,finding-nemo,Regular,NaNs,NaN,2025-03-13
1350,the-social-network,Regular,NaNs,NaN,2025-03-13
1351,parasite,Mala,NaNs,NaN,2025-03-13
1352,pulp-fiction,Buena,NaNs,NaN,2025-03-13
1353,the-lion-king,Regular,NaNs,NaN,2025-03-13
1354,gladiator,Buena,NaNs,NaN,2025-03-13
1355,the-lion-king,Buena,NaNs,NaN,2025-03-13
1356,star-wars,Mala,NaNs,NaN,2025-03-13
1357,finding-nemo,Mala,NaNs,NaN,2025-03-13
1358,inception,Mala,NaNs,NaN,2025-03-13
1359,the-godfather,Buena,NaNs,NaN,2025-03-13
1360,the-social-network,Regular,NaNs,NaN,2025-03-13
1361,the-dark-knight,Regular,NaNs,NaN,2025-03-13
1362,schindler's-list,Regular,NaNs,NaN,2025-03-13
1363,interstellar,Mala,NaNs,NaN,2025-03-13
1364,the-godfather,Mala,NaNs,NaN,2025-03-13
1365,forrest-gump,Buena,NaNs,NaN,2025-03-13
1366,avengers:-endgame,Buena,NaNs,NaN,2025-03-13
1367,the-matrix,Regular,NaNs,NaN,2025-03-13
1368,the-dark-knight,Buena,NaNs,NaN,2025-03-13
1369,avengers:-endgame,Regular,NaNs,NaN,2025-03-13
1370,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1371,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
1372,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
1373,fight-club,Buena,NaNs,NaN,2025-03-13
1374,the-matrix,Buena,NaNs,NaN,2025-03-13
1375,the-grand-budapest-hotel,Buena,NaNs,NaN,2025-03-13
1376,the-lion-king,Mala,NaNs,NaN,2025-03-13
1377,whiplash,Mala,NaNs,NaN,2025-03-13
1378,inception,Mala,NaNs,NaN,2025-03-13
1379,fight-club,Regular,NaNs,NaN,2025-03-13
1380,pulp-fiction,Buena,NaNs,NaN,2025-03-13
1381,jurassic-park,Buena,NaNs,NaN,2025-03-13
1382,whiplash,Regular,NaNs,NaN,2025-03-13
1383,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1384,finding-nemo,Buena,NaNs,NaN,2025-03-13
1385,the-revenant,Regular,NaNs,NaN,2025-03-13
1386,finding-nemo,Buena,NaNs,NaN,2025-03-13
1387,jurassic-park,Mala,NaNs,NaN,2025-03-13
1388,the-godfather,Buena,NaNs,NaN,2025-03-13
1389,gladiator,Mala,NaNs,NaN,2025-03-13
1390,whiplash,Mala,NaNs,NaN,2025-03-13
1391,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1392,inception,Regular,NaNs,NaN,2025-03-13
1393,pulp-fiction,Buena,NaNs,NaN,2025-03-13
1394,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
1395,the-lord-of-the-rings,Regular,NaNs,NaN,2025-03-13
1396,whiplash,Regular,NaNs,NaN,2025-03-13
1397,the-lion-king,Buena,NaNs,NaN,2025-03-13
1398,coco,Regular,NaNs,NaN,2025-03-13
1399,django-unchained,Mala,NaNs,NaN,2025-03-13
1400,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1401,schindler's-list,Regular,NaNs,NaN,2025-03-13
1402,gladiator,Buena,NaNs,NaN,2025-03-13
1403,inception,Regular,NaNs,NaN,2025-03-13
1404,fight-club,Mala,NaNs,NaN,2025-03-13
1405,interstellar,Mala,NaNs,NaN,2025-03-13
1406,the-silence-of-the-lambs,Regular,NaNs,NaN,2025-03-13
1407,the-matrix,Mala,NaNs,NaN,2025-03-13
1408,star-wars,Buena,NaNs,NaN,2025-03-13
1409,forrest-gump,Mala,NaNs,NaN,2025-03-13
1410,the-dark-knight,Regular,NaNs,NaN,2025-03-13
1411,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
1412,the-godfather,Regular,NaNs,NaN,2025-03-13
1413,mad-max:-fury-road,Buena,NaNs,NaN,2025-03-13
1414,the-social-network,Buena,NaNs,NaN,2025-03-13
1415,whiplash,Mala,NaNs,NaN,2025-03-13
1416,interstellar,Regular,NaNs,NaN,2025-03-13
1417,fight-club,Mala,NaNs,NaN,2025-03-13
1418,the-social-network,Regular,NaNs,NaN,2025-03-13
1419,the-social-network,Buena,NaNs,NaN,2025-03-13
1420,fight-club,Mala,NaNs,NaN,2025-03-13
1421,whiplash,Mala,NaNs,NaN,2025-03-13
1422,interstellar,Buena,NaNs,NaN,2025-03-13
1423,star-wars,Buena,NaNs,NaN,2025-03-13
1424,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
1425,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
1426,django-unchained,Buena,NaNs,NaN,2025-03-13
1427,titanic,Buena,NaNs,NaN,2025-03-13
1428,forrest-gump,Mala,NaNs,NaN,2025-03-13
1429,the-shawshank-redemption,Regular,NaNs,NaN,2025-03-13
1430,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1431,titanic,Buena,NaNs,NaN,2025-03-13
1432,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
1433,interstellar,Buena,NaNs,NaN,2025-03-13
1434,the-godfather,Buena,NaNs,NaN,2025-03-13
1435,django-unchained,Mala,NaNs,NaN,2025-03-13
1436,django-unchained,Mala,NaNs,NaN,2025-03-13
1437,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1438,whiplash,Mala,NaNs,NaN,2025-03-13
1439,the-matrix,Mala,NaNs,NaN,2025-03-13
1440,toy-story,Regular,NaNs,NaN,2025-03-13
1441,interstellar,Buena,NaNs,NaN,2025-03-13
1442,the-lion-king,Mala,NaNs,NaN,2025-03-13
1443,toy-story,Mala,NaNs,NaN,2025-03-13
1444,the-social-network,Buena,NaNs,NaN,2025-03-13
1445,avengers:-endgame,Regular,NaNs,NaN,2025-03-13
1446,mad-max:-fury-road,Buena,NaNs,NaN,2025-03-13
1447,toy-story,Mala,NaNs,NaN,2025-03-13
1448,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1449,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1450,fight-club,Buena,NaNs,NaN,2025-03-13
1451,star-wars,Regular,NaNs,NaN,2025-03-13
1452,the-social-network,Mala,NaNs,NaN,2025-03-13
1453,avengers:-endgame,Buena,NaNs,NaN,2025-03-13
1454,finding-nemo,Buena,NaNs,NaN,2025-03-13
1455,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1456,the-revenant,Mala,NaNs,NaN,2025-03-13
1457,the-revenant,Regular,NaNs,NaN,2025-03-13
1458,the-grand-budapest-hotel,Buena,NaNs,NaN,2025-03-13
1459,coco,Buena,NaNs,NaN,2025-03-13
1460,fight-club,Buena,NaNs,NaN,2025-03-13
1461,forrest-gump,Mala,NaNs,NaN,2025-03-13
1462,titanic,Mala,NaNs,NaN,2025-03-13
1463,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1464,coco,Mala,NaNs,NaN,2025-03-13
1465,coco,Regular,NaNs,NaN,2025-03-13
1466,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1467,toy-story,Mala,NaNs,NaN,2025-03-13
1468,the-matrix,Mala,NaNs,NaN,2025-03-13
1469,the-lion-king,Buena,NaNs,NaN,2025-03-13
1470,django-unchained,Mala,NaNs,NaN,2025-03-13
1471,pulp-fiction,Mala,NaNs,NaN,2025-03-13
1472,the-revenant,Mala,NaNs,NaN,2025-03-13
1473,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1474,the-social-network,Mala,NaNs,NaN,2025-03-13
1475,the-lion-king,Mala,NaNs,NaN,2025-03-13
1476,titanic,Mala,NaNs,NaN,2025-03-13
1477,whiplash,Mala,NaNs,NaN,2025-03-13
1478,titanic,Mala,NaNs,NaN,2025-03-13
1479,titanic,Regular,NaNs,NaN,2025-03-13
1480,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1481,finding-nemo,Mala,NaNs,NaN,2025-03-13
1482,the-godfather,Regular,NaNs,NaN,2025-03-13
1483,gladiator,Buena,NaNs,NaN,2025-03-13
1484,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1485,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1486,the-godfather,Mala,NaNs,NaN,2025-03-13
1487,fight-club,Buena,NaNs,NaN,2025-03-13
1488,jurassic-park,Mala,NaNs,NaN,2025-03-13
1489,the-matrix,Mala,NaNs,NaN,2025-03-13
1490,star-wars,Mala,NaNs,NaN,2025-03-13
1491,the-lion-king,Regular,NaNs,NaN,2025-03-13
1492,avengers:-endgame,Regular,NaNs,NaN,2025-03-13
1493,braveheart,Buena,NaNs,NaN,2025-03-13
1494,interstellar,Mala,NaNs,NaN,2025-03-13
1495,jurassic-park,Mala,NaNs,NaN,2025-03-13
1496,django-unchained,Regular,NaNs,NaN,2025-03-13
1497,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1498,mad-max:-fury-road,Regular,NaNs,NaN,2025-03-13
1499,django-unchained,Regular,NaNs,NaN,2025-03-13
1500,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
1,interstellar,Mala,NaNs,NaN,2025-03-13
2,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
3,jurassic-park,Regular,NaNs,NaN,2025-03-13
4,the-matrix,Regular,NaNs,NaN,2025-03-13
5,the-social-network,Buena,NaNs,NaN,2025-03-13
6,schindler's-list,Buena,NaNs,NaN,2025-03-13
7,star-wars,Regular,NaNs,NaN,2025-03-13
8,the-lion-king,Regular,NaNs,NaN,2025-03-13
9,interstellar,Mala,NaNs,NaN,2025-03-13
10,the-grand-budapest-hotel,Regular,NaNs,NaN,2025-03-13
11,the-silence-of-the-lambs,Mala,NaNs,NaN,2025-03-13
12,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
13,spider-man:-no-way-home,Buena,NaNs,NaN,2025-03-13
14,django-unchained,Buena,NaNs,NaN,2025-03-13
15,star-wars,Buena,NaNs,NaN,2025-03-13
16,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
17,the-godfather,Mala,NaNs,NaN,2025-03-13
18,schindler's-list,Mala,NaNs,NaN,2025-03-13
19,interstellar,Buena,NaNs,NaN,2025-03-13
20,the-grand-budapest-hotel,Buena,NaNs,NaN,2025-03-13
21,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
22,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
23,the-social-network,Buena,NaNs,NaN,2025-03-13
24,toy-story,Mala,NaNs,NaN,2025-03-13
25,the-lion-king,Mala,NaNs,NaN,2025-03-13
26,star-wars,Buena,NaNs,NaN,2025-03-13
27,finding-nemo,Mala,NaNs,NaN,2025-03-13
28,the-dark-knight,Mala,NaNs,NaN,2025-03-13
29,pulp-fiction,Regular,NaNs,NaN,2025-03-13
30,the-lion-king,Buena,NaNs,NaN,2025-03-13
31,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
32,the-lord-of-the-rings,Buena,NaNs,NaN,2025-03-13
33,interstellar,Mala,NaNs,NaN,2025-03-13
34,pulp-fiction,Buena,NaNs,NaN,2025-03-13
35,finding-nemo,Buena,NaNs,NaN,2025-03-13
36,forrest-gump,Mala,NaNs,NaN,2025-03-13
37,avengers:-endgame,Buena,NaNs,NaN,2025-03-13
38,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
39,toy-story,Regular,NaNs,NaN,2025-03-13
40,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
41,schindler's-list,Buena,NaNs,NaN,2025-03-13
42,parasite,Regular,NaNs,NaN,2025-03-13
43,titanic,Buena,NaNs,NaN,2025-03-13
44,mad-max:-fury-road,Buena,NaNs,NaN,2025-03-13
45,whiplash,Mala,NaNs,NaN,2025-03-13
46,spider-man:-no-way-home,Mala,NaNs,NaN,2025-03-13
47,the-godfather,Regular,NaNs,NaN,2025-03-13
48,jurassic-park,Regular,NaNs,NaN,2025-03-13
49,django-unchained,Buena,NaNs,NaN,2025-03-13
50,fight-club,Mala,NaNs,NaN,2025-03-13
51,interstellar,Buena,NaNs,NaN,2025-03-13
52,the-lion-king,Mala,NaNs,NaN,2025-03-13
53,coco,Mala,NaNs,NaN,2025-03-13
54,fight-club,Mala,NaNs,NaN,2025-03-13
55,fight-club,Mala,NaNs,NaN,2025-03-13
56,interstellar,Buena,NaNs,NaN,2025-03-13
57,jurassic-park,Buena,NaNs,NaN,2025-03-13
58,jurassic-park,Mala,NaNs,NaN,2025-03-13
59,whiplash,Mala,NaNs,NaN,2025-03-13
60,gladiator,Buena,NaNs,NaN,2025-03-13
61,braveheart,Regular,NaNs,NaN,2025-03-13
62,coco,Mala,NaNs,NaN,2025-03-13
63,finding-nemo,Regular,NaNs,NaN,2025-03-13
64,braveheart,Mala,NaNs,NaN,2025-03-13
65,django-unchained,Mala,NaNs,NaN,2025-03-13
66,inception,Regular,NaNs,NaN,2025-03-13
67,the-lord-of-the-rings,Regular,NaNs,NaN,2025-03-13
68,forrest-gump,Regular,NaNs,NaN,2025-03-13
69,the-revenant,Buena,NaNs,NaN,2025-03-13
70,the-dark-knight,Mala,NaNs,NaN,2025-03-13
71,pulp-fiction,Buena,NaNs,NaN,2025-03-13
72,titanic,Buena,NaNs,NaN,2025-03-13
73,the-revenant,Mala,NaNs,NaN,2025-03-13
74,schindler's-list,Mala,NaNs,NaN,2025-03-13
75,the-godfather,Mala,NaNs,NaN,2025-03-13
76,the-silence-of-the-lambs,Mala,NaNs,NaN,2025-03-13
77,the-lion-king,Buena,NaNs,NaN,2025-03-13
78,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
79,the-godfather,Regular,NaNs,NaN,2025-03-13
80,spider-man:-no-way-home,Mala,NaNs,NaN,2025-03-13
81,the-matrix,Buena,NaNs,NaN,2025-03-13
82,star-wars,Mala,NaNs,NaN,2025-03-13
83,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
84,the-matrix,Buena,NaNs,NaN,2025-03-13
85,fight-club,Regular,NaNs,NaN,2025-03-13
86,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
87,the-lion-king,Mala,NaNs,NaN,2025-03-13
88,star-wars,Mala,NaNs,NaN,2025-03-13
89,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
90,finding-nemo,Regular,NaNs,NaN,2025-03-13
91,fight-club,Mala,NaNs,NaN,2025-03-13
92,forrest-gump,Mala,NaNs,NaN,2025-03-13
93,pulp-fiction,Mala,NaNs,NaN,2025-03-13
94,star-wars,Mala,NaNs,NaN,2025-03-13
95,fight-club,Mala,NaNs,NaN,2025-03-13
